,establishment_id,establishment_name,establishment_type,infraction_details,inspection_date,latitude_x,longitude_x,minimum_inspections_peryear,severity,insp_year,insp_month,attributes.AcceptsInsurance,attributes.AgesAllowed,attributes.Alcohol,attributes.Ambience.casual,attributes.Ambience.classy,attributes.Ambience.hipster,attributes.Ambience.intimate,attributes.Ambience.romantic,attributes.Ambience.touristy,attributes.Ambience.trendy,attributes.Ambience.upscale,attributes.BestNights.friday,attributes.BestNights.monday,attributes.BestNights.saturday,attributes.BestNights.sunday,attributes.BestNights.thursday,attributes.BestNights.tuesday,attributes.BestNights.wednesday,attributes.BikeParking,attributes.BusinessAcceptsBitcoin,attributes.BusinessAcceptsCreditCards,attributes.BusinessParking.garage,attributes.BusinessParking.lot,attributes.BusinessParking.street,attributes.BusinessParking.valet,attributes.BusinessParking.validated,attributes.ByAppointmentOnly,attributes.Caters,attributes.CoatCheck,attributes.DietaryRestrictions.gluten-free,attributes.DietaryRestrictions.halal,attributes.DietaryRestrictions.kosher,attributes.DietaryRestrictions.vegan,attributes.DietaryRestrictions.vegetarian,attributes.DogsAllowed,attributes.DriveThru,attributes.GoodForDancing,attributes.GoodForKids,attributes.GoodForMeal.breakfast,attributes.GoodForMeal.brunch,attributes.GoodForMeal.dessert,attributes.GoodForMeal.dinner,attributes.GoodForMeal.latenight,attributes.GoodForMeal.lunch,attributes.HairSpecializesIn.kids,attributes.HairSpecializesIn.straightperms,attributes.HappyHour,attributes.HasTV,attributes.Music.background_music,attributes.Music.dj,attributes.Music.jukebox,attributes.Music.karaoke,attributes.Music.live,attributes.Music.no_music,attributes.Music.video,attributes.NoiseLevel,attributes.Open24Hours,attributes.OutdoorSeating,attributes.RestaurantsAttire,attributes.RestaurantsCounterService,attributes.RestaurantsDelivery,attributes.RestaurantsGoodForGroups,attributes.RestaurantsPriceRange2,attributes.RestaurantsReservations,attributes.RestaurantsTableService,attributes.RestaurantsTakeOut,attributes.Smoking,attributes.WheelchairAccessible,attributes.WiFi,categories,city,neighborhood,review_count,stars,Monday Start_time,Tuesday Start_time,Wednesday Start_time,Thursday Start_time,Friday Start_time,Saturday Start_time,Sunday Start_time,Monday Close_time,Tuesday Close_time,Wednesday Close_time,Thursday Close_time,Friday Close_time,Saturday Close_time,Sunday Close_time,insp_day,insp_day_of_week
5106,10595168,prague restaurant,Restaurant,,2017-05-12,43.7538063535,-79.216170331,2,NA - Not Applicable,2017,5,0,allages,full_bar,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,average,0.0,1.0,casual,0.0,0.0,1.0,2.0,1.0,1.0,1.0,,1.0,free,"['French', 'Czech', 'Slovakian', 'Restaurants', 'Modern European']",Toronto,Scarborough,7,3.5,17.0,17.0,17.0,12.0,12.0,12.0,12.0,21.0,21.0,22.0,22.0,22.0,22.0,21.0,12,4
5107,9041814,sunset grill,Restaurant,,2017-05-11,43.651552431400006,-79.4755819722,2,NA - Not Applicable,2017,5,0,allages,none,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,average,0.0,1.0,casual,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,no,"['Breakfast & Brunch', 'Diners', 'Restaurants']",Toronto,Bloor-West Village,38,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,11,3
5108,10568010,pizzeria oro di napoli,Restaurant,,2017-05-11,43.61778819550001,-79.4874896193,2,NA - Not Applicable,2017,5,0,allages,full_bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,average,0.0,1.0,casual,0.0,0.0,1.0,2.0,1.0,1.0,1.0,,0.0,,"['Pizza', 'Italian', 'Restaurants']",Toronto,Etobicoke,18,4.0,16.0,16.0,16.0,16.0,16.0,11.0,11.0,22.0,22.0,22.0,22.0,23.0,23.0,22.0,11,3
5109,9059891,galati market fresh,Supermarket,Operator fail to properly wash surfaces in rooms,2017-05-11,43.7983546694,-79.3696157603,2,M - Minor,2017,5,0,allages,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,1.0,,1.0,,"['Specialty Food', 'Health Markets', 'Grocery', 'Food']",North York,,12,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,21.0,21.0,21.0,21.0,21.0,20.0,20.0,11,3
5110,10471649,yogurty's froyo,Restaurant,,2017-05-11,43.651100558,-79.4755855821,1,NA - Not Applicable,2017,5,0,allages,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,free,"['Food', 'Ice Cream & Frozen Yogurt']",Toronto,Bloor-West Village,7,3.5,10.285370475900029,10.305111070251387,10.305111070251387,10.305111070251387,10.305111070251387,10.305111070251387,10.305111070251387,16.100740519863812,16.100850985833546,16.100850985833546,16.100850985833546,16.100850985833546,16.100850985833546,16.100850985833546,11,3
5111,10300820,taro's fish,Fish Shop,Operator fail to maintain hazardous food(s) at 4C (40F) or colder.,2017-05-11,43.7696365,-79.3745261,3,C - Crucial,2017,5,0,allages,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,,0.0,,"['Food', 'Specialty Food', 'Seafood Markets']",Toronto,Bayview Village,116,4.5,12.0,12.0,12.0,12.0,12.0,12.0,12.0,20.0,20.0,19.0,19.0,19.0,19.0,20.0,11,3
5112,10450929,bassline music bar inc.,Restaurant,OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II),2017-05-11,43.662098,-79.424675,2,S - Significant,2017,5,0,allages,full_bar,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,loud,0.0,0.0,casual,0.0,0.0,1.0,1.0,0.0,0.0,0.0,no,0.0,no,"['Arts & Entertainment', 'Restaurants', 'Nightlife', 'Bars', 'Comfort Food', 'Music Venues']",Toronto,Bickford Park,12,4.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11,3
5113,10558847,metro,Supermarket,Operator fail to properly wash surfaces in rooms,2017-05-10,43.7742312899,-79.4131592439,2,M - Minor,2017,5,0,allages,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,1.0,,0.0,,"['Food', 'Grocery']",North York,Willowdale,15,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,10,2
5114,9009866,mcdonald's,Restaurant,Operator fail to properly wash surfaces in rooms,2017-05-10,43.770006721899996,-79.3703934562,2,M - Minor,2017,5,0,allages,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loud,0.0,1.0,casual,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,0.0,free,"['Burgers', 'Restaurants', 'Fast Food']",North York,,28,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2
5115,10560388,double sushi,Restaurant,Operator fail to properly wash equipment,2017-05-10,43.6893065833,-79.2956178561,2,M - Minor,2017,5,0,allages,full_bar,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quiet,0.0,0.0,casual,0.0,1.0,1.0,2.0,1.0,1.0,1.0,,0.0,no,"['Sushi Bars', 'Restaurants', 'Japanese']",Toronto,The Danforth,65,3.5,11.0,11.0,11.0,11.0,11.0,11.0,11.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,10,2
5116,10575305,delights of china,Restaurant,,2017-05-10,43.6512632949,-79.4746368621,2,NA - Not Applicable,2017,5,0,allages,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,casual,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,no,"['Chinese', 'Restaurants', 'Dim Sum']",Toronto,Swansea,9,4.5,11.0,11.0,11.0,11.0,11.0,12.0,12.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,10,2
5117,10337415,boston pizza,Restaurant,Operator fail to sanitize garbage containers as required,2017-05-10,43.729153510699994,-79.2889113706,2,M - Minor,2017,5,0,allages,full_bar,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loud,0.0,1.0,casual,0.0,1.0,1.0,2.0,1.0,1.0,1.0,,0.0,no,"['Restaurants', 'Pizza']",Scarborough,Scarborough,21,3.5,10.28568445310642,10.305111070251387,10.305111070251387,10.305111070251387,10.305111070251387,10.305111070251387,10.305111070251387,16.101454539178977,16.100850985833546,16.100850985833546,16.100850985833546,16.100850985833546,16.100850985833546,16.100850985833546,10,2
5118,10594770,myoungdong chammat kalguksu,Restaurant,Operator fail to properly wash surfaces in rooms,2017-05-10,43.8056172175,-79.3843741674,3,M - Minor,2017,5,0,allages,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,average,0.0,0.0,casual,0.0,0.0,1.0,2.0,1.0,1.0,1.0,,0.0,free,"['Restaurants', 'Korean', 'Hot Pot']",Toronto,,25,4.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,10,2
5119,9060543,the old nick,Restaurant,Operator fail to properly maintain equipment,2017-05-09,43.676233795,-79.357776062,3,S - Significant,2017,5,0,allages,full_bar,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,average,0.0,1.0,casual,0.0,0.0,1.0,2.0,1.0,1.0,1.0,outdoor,1.0,free,"['Music Venues', 'Bars', 'Arts & Entertainment', 'Restaurants', 'Breakfast & Brunch', 'Nightlife', 'Pubs']",Toronto,Riverdale,36,3.0,15.0,15.0,15.0,15.0,15.0,11.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9,1
5120,10306882,tasty shawarma,Restaurant,,2017-05-09,43.7759789119,-79.3181971518,2,NA - Not Applicable,2017,5,0,allages,none,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,average,0.0,0.0,casual,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,0.0,no,"['Middle Eastern', 'Restaurants']",Toronto,Scarborough,52,4.0,10.0,22.0,10.0,10.0,11.0,10.0,10.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,9,1
5121,10525378,revue cinema,Food Store (Convenience / Variety),,2017-05-09,43.6510528265,-79.4512434344,1,NA - Not Applicable,2017,5,0,allages,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,"['Cinema', 'Arts & Entertainment']",Toronto,Roncesvalles,15,4.5,10.28568445310642,10.305111070251387,10.305111070251387,10.305111070251387,10.305111070251387,10.305111070251387,10.305111070251387,16.10145453917898,16.100850985833546,16.100850985833546,16.100850985833546,16.100850985833546,16.100850985833546,16.100850985833546,9,1
5122,10319999,massey hall,Cocktail Bar / Beverage Room,,2017-05-09,43.6541234843,-79.3789849414,1,NA - Not Applicable,2017,5,0,allages,full_bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,loud,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,no,0.0,,"['Event Planning & Services', 'Nightlife', 'Arts & Entertainment', 'Venues & Event Spaces', 'Music Venues']",Toronto,Downtown Core,76,4.0,10.28568445310642,10.305111070251387,10.305111070251387,10.305111070251387,10.305111070251387,10.305111070251387,10.305111070251387,16.10145453917898,16.100850985833546,16.100850985833546,16.100850985833546,16.100850985833546,16.100850985833546,16.100850985833546,9,1
5123,10310954,nook,Restaurant,,2017-05-09,43.645053999999995,-79.3966,2,NA - Not Applicable,2017,5,0,allages,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,average,0.0,1.0,casual,0.0,1.0,1.0,2.0,0.0,0.0,1.0,,0.0,,"['Event Planning & Services', 'Cafes', 'Breakfast & Brunch', 'Sandwiches', 'Caterers', 'Restaurants']",Toronto,,23,3.5,8.0,8.0,8.0,8.0,8.0,8.0,8.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,9,1
5124,10450760,starbucks,Restaurant,,2017-05-08,43.6692027462,-79.3935490887,1,NA - Not Applicable,2017,5,0,allages,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,free,"['Coffee & Tea', 'Food']",Toronto,Yorkville,4,3.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,21.0,21.0,21.0,21.0,21.0,21.0,20.0,8,0
5125,10349142,shopper's drug mart,Food Store (Convenience / Variety),,2017-05-05,43.784143845100004,-79.28913320720001,1,NA - Not Applicable,2017,5,0,allages,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,"['Shopping', 'Cosmetics & Beauty Supply', 'Health & Medical', 'Pharmacy', 'Drugstores', 'Beauty & Spas']",Toronto,Scarborough,3,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4
5126,9022541,charley's west indian foods,Butcher Shop,Fail to Hold a Valid Food Handler's Certificate. Muncipal Code Chapter 545-157(17)(b),2017-05-05,43.801105138900006,-79.1997949023,1,NA - Not Applicable,2017,5,0,allages,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,"['Specialty Food', 'Seafood Markets', 'International Grocery', 'Grocery', 'Food']",Scarborough,Scarborough,3,2.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,5,4
5127,10529343,big bite burrito,Food Take Out,Operator fail to provide proper equipment,2017-05-05,43.7833763996,-79.28629979600001,2,M - Minor,2017,5,0,allages,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,average,0.0,0.0,casual,0.0,0.0,1.0,2.0,0.0,0.0,1.0,,0.0,free,"['Restaurants', 'Mexican']",Toronto,Scarborough,30,3.5,11.0,11.0,11.0,11.0,11.0,11.0,11.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,5,4
5128,9004204,dickie's no frills,Supermarket,Operator fail to properly wash equipment,2017-05-05,43.7255274874,-79.2994863159,1,M - Minor,2017,5,0,allages,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,,0.0,,"['Food', 'Grocery']",Scarborough,Scarborough,8,3.5,9.0,9.0,9.0,8.0,8.0,8.0,8.0,21.0,21.0,21.0,21.0,21.0,21.0,19.0,5,4
5129,10594453,vientiane trading co. ltd,Food Depot,,2017-05-05,43.628067,-79.520842,1,NA - Not Applicable,2017,5,0,allages,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,"['Grocery', 'Food']",Toronto,Etobicoke,6,4.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,17.0,17.0,17.0,17.0,17.0,15.0,17.0,5,4
5130,10531101,lime asian kitchen,Restaurant,,2017-05-05,43.7290180333,-79.4028303737,2,NA - Not Applicable,2017,5,0,allages,full_bar,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quiet,0.0,0.0,casual,0.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,no,"['Thai', 'Chinese', 'Asian Fusion', 'Restaurants', 'Malaysian']",Toronto,,37,4.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,5,4
5131,9008005,k & p variety,Food Store (Convenience / Variety),Operator fail to ensure food is not contaminated/adulterated,2017-05-05,43.65578,-79.41114,1,C - Crucial,2017,5,0,allages,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,,"['Food', 'Convenience Stores']",Toronto,Little Italy,4,3.0,10.28568445310642,10.305111070251387,10.305111070251387,10.305111070251387,10.305111070251387,10.305111070251387,10.305111070251387,16.10145453917898,16.100850985833546,16.100850985833546,16.100850985833546,16.100850985833546,16.100850985833546,16.100850985833546,5,4
5132,10207015,yummy refills,Food Take Out,Fail to Ensure the Presence of the Holder of a Valid Food Handler's Certificate. Muncipal Code Chapter 545-157(17)(a),2017-05-05,43.652607,-79.398026,1,NA - Not Applicable,2017,5,0,allages,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,"['Food', 'Desserts']",Toronto,Chinatown,3,3.5,10.28568445310642,10.305111070251387,10.305111070251387,10.305111070251387,10.305111070251387,10.305111070251387,10.305111070251387,16.10145453917898,16.10085098583355,16.10085098583355,16.10085098583355,16.10085098583355,16.10085098583355,16.10085098583355,5,4
5133,10566215,watson's,Restaurant,,2017-05-05,43.6481,-79.39486,2,NA - Not Applicable,2017,5,0,allages,full_bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,loud,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,outdoor,0.0,no,"['Bars', 'Nightlife', 'Dive Bars']",Toronto,Entertainment District,8,4.5,16.0,16.0,16.0,16.0,16.0,16.0,16.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,4
